caseid,weight,treatment,q16,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,q21_1,q21_2,q21_3,q21_4,q21_5,q21_6,q21_7,q21_8,q21_9,q21_10,q1s,q6s,q3s,q4a,q4b,q5,q7,q135,q136,q137,q123,q124,q125,q129s,q130s,q131s,q132s,q141s,birthyr,gender,race,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,casualties,casualties_dummy,casualties_9,casualties_50,casualties_250,democracy,nuclear,ally,q135a,mc_1,mc_1_broad,mc_2,mc_3,mc_all,mc_all_broad,casualties_dummy_perceived,casualties_perceived,casualties_9_perceived,casualties_50_perceived,casualties_250_perceived,nuclear_perceived,ally_perceived,commitments,honorable,interests,prevent,age,female,republican,democrat,nationalism,nationalism_dummy,hawkishness,hawkishness_dummy,isolationism,isolationism_dummy,stronger_nonmilitary,stronger_military,stronger_military2,moderate_nonmilitary,moderate_military,weak_nonmilitary,weak_military,x_noforce,x_force,t_mean_noforce,t_upper_noforce,t_lower_noforce,t_mean_force,t_upper_force,t_lower_force,pvalue_force,pvalue_noforce,x_9,x_50,x_250,t_mean_9,t_upper_9,t_lower_9,t_mean_50,t_upper_50,t_lower_50,t_mean_250,t_upper_250,t_lower_250,pvalue_0_9,pvalue_9_50,pvalue_50_250,_est_m1,_est_m1a,_est_m3,_est_m3a,_est_m4,_est_m4a,_est_m2a,_est_m2
1466689051,.757342913234793,Group 31,32304,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Strongly agree,Neither agree nor disagree,Somewhat agree,Can't be too careful,Very superior,None,Strongly agree,250,Yes,Yes,Yes,,Launch airstrikes against Country A's forces,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,1977,Female,Black,High school graduate,Never married,Part-time,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Florida,Yes,Very conservative,Most of the time,Nothing in particular,Seldom,No,Not too important,Several times a day,1938086926000,1938087226000,50,1,0,1,0,1,1,1,250,0,1,1,1,0,1,1,250,0,0,1,1,1,1,1,1,1,4.4000001,1,0,1,4,1,3,1,4,1,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,0,1,0,1,1
1466903733,1.00723398058302,Group 27,76049,not selected,not selected,not selected,not selected,selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,selected,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Can't be too careful,A little superior,Some,Somewhat disagree,50,0,Yes,0,Impose economic sanctions on the attacker,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,2002,Female,White,High school graduate,Never married,Part-time,"$80,000 - $99,999",No,Independent,Independent,Did not vote for President,Did not vote for President,Texas,Yes,Moderate,Only now and then,Nothing in particular,Never,No,Not at all important,Never,1938087053000,1938087363000,50,1,0,1,0,1,0,1,50,1,1,1,1,1,1,1,50,0,1,0,0,1,1,1,0,0,1.9,1,0,0,1.3333334,0,1.6666666,0,1,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466789851,.617282223668398,Group 16,85641,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Can't be too careful,A little superior,A few,Neither agree nor disagree,250,Yes,Yes,Yes,,Send ground troops to attack Country A's forces,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1991,Female,White,High school graduate,Married,Homemaker,"$30,000 - $39,999",Yes,Republican,Not very strong Republican,Did not vote for President,Jo Jorgensen,Arizona,Yes,Conservative,Only now and then,Nothing in particular,Never,No,Not at all important,Never,1938087167000,1938087380000,250,1,0,0,1,0,1,1,250,1,1,1,1,1,1,1,250,0,0,1,1,1,1,0,0,0,3,1,1,0,2,0,1.3333334,0,2,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1464918179,1.19756466440742,Group 10,28445,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,not selected,selected,not selected,not selected,selected,selected,not selected,Strongly agree,Strongly disagree,Somewhat agree,Can't be too careful,Very superior,A few,Neither agree nor disagree,9,0,Yes,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1954,Female,White,2-year,Domestic / civil partnership,Retired,"$150,000 - $199,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,North Carolina,Yes,Very conservative,Some of the time,Protestant,Seldom,No,Somewhat important,Once a day,1937857774000,1938087399000,9,1,1,0,0,0,0,1,9,1,1,1,1,1,1,1,9,1,0,0,0,1,1,0,0,0,6.6999998,1,0,0,3.3333333,1,3.6666667,1,2,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466725127,.522426860956974,Group 7,7202,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Strongly agree,Strongly agree,Strongly agree,Can trust other nations,Very superior,Very many,Strongly agree,9,Yes,0,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1977,Female,Hispanic,High school graduate,Separated,Full-time,"Less than $10,000",Yes,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,New Jersey,Yes,Very conservative,Most of the time,Roman Catholic,Once a week,No,Very important,A few times a month,1938087040000,1938087556000,50,1,0,1,0,0,1,0,9,0,1,1,1,0,1,1,9,1,0,0,1,0,1,1,1,1,4.4000001,1,0,1,2,0,2.6666667,1,4,1,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,0,1,0,1,1
1466545569,.987649663365182,Group 1,43110,not selected,not selected,selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,selected,selected,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Can't be too careful,Not at all superior,Some,Somewhat disagree,0,0,0,0,Impose economic sanctions on the attacker,,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1949,Male,Hispanic,High school graduate,Married,Retired,"$40,000 - $49,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Ohio,Yes,Moderate,Only now and then,Agnostic,Never,No,Not at all important,Never,1938087108000,1938087563000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.1999998,0,0,0,.66666669,0,2.3333333,1,1,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466788693,.91731247313218,Group 6,38355,not selected,not selected,selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,selected,selected,Neither agree nor disagree,Somewhat agree,Strongly agree,Can't be too careful,Somewhat superior,Very many,Somewhat agree,9,Yes,0,Yes,,Send ground troops to attack Country A's forces,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,1981,Male,White,High school graduate,Divorced,Part-time,"Less than $10,000",Yes,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,Tennessee,No,Conservative,Only now and then,Nothing in particular,Never,Yes,Somewhat important,Once a day,1938087252000,1938087593000,9,1,1,0,0,0,1,0,9,1,1,1,1,1,1,1,9,1,0,0,1,0,1,1,0,0,4,0,0,1,1.3333334,0,2.3333333,1,3,1,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466703983,.574097029204951,Group 2,90745,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,not selected,selected,Somewhat disagree,Somewhat agree,Somewhat disagree,Can't be too careful,A little superior,A few,Neither agree nor disagree,9,0,0,0,Do nothing,,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,1957,Female,Hispanic,High school graduate,Divorced,Full-time,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Yes,Moderate,Some of the time,Roman Catholic,Once a week,No,Very important,Once a day,1938087189000,1938087714000,9,1,1,0,0,0,0,0,9,1,1,1,1,1,1,1,9,1,0,0,0,0,0,1,0,1,6.4000001,1,0,1,2,0,1,0,2,0,0,,,0,,1,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466745233,.432638028396397,Group 23,70401,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Can trust other nations,Somewhat superior,Some,Neither agree nor disagree,250,0,0,0,Lodge a diplomatic protest,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1993,Female,White,High school graduate,Never married,Unemployed,Prefer not to say,Yes,Independent,Independent,Jill Stein,Other,Louisiana,Yes,Not sure,Some of the time,Protestant,Seldom,No,Somewhat important,Seldom,1938087746000,1938087928000,50,1,0,1,0,1,1,0,250,0,1,0,1,0,0,1,250,0,0,1,0,0,0,0,0,0,2.8,1,0,0,2,0,2,0,2,0,0,,,1,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466760689,.433661837825647,Group 11,78237,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,not selected,selected,selected,not selected,selected,selected,Strongly agree,Somewhat disagree,Somewhat agree,Can't be too careful,Very superior,A few,Neither agree nor disagree,50,0,Yes,Yes,,Send ground troops to attack Country A's forces,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,1960,Female,Hispanic,High school graduate,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Texas,Yes,Conservative,Some of the time,Roman Catholic,Once a week,No,Very important,Once a day,1938087614000,1938088050000,50,1,0,1,0,0,0,1,50,1,1,1,1,1,1,1,50,0,1,0,0,1,1,1,1,1,6.0999999,1,1,0,3.3333333,1,3.3333333,1,2,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466549947,1.31600659048752,Group 14,92374,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Can't be too careful,Very superior,Some,Somewhat agree,250,0,Yes,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1984,Male,White,High school graduate,Married,Part-time,"$40,000 - $49,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,California,Yes,Conservative,Some of the time,Nothing in particular,Never,No,Not at all important,Never,1938087986000,1938088221000,9,1,1,0,0,0,1,1,250,0,1,0,1,0,0,1,250,0,0,1,0,1,0,0,0,0,3.7,0,1,0,2.6666667,1,1.3333334,0,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466898793,1.30384290408511,Group 8,44266,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,Strongly agree,Neither agree nor disagree,Strongly agree,Can't be too careful,Somewhat superior,None,Neither agree nor disagree,250,Yes,0,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,1979,Male,White,High school graduate,Married,Full-time,"$70,000 - $79,999",Yes,Republican,Not very strong Republican,Donald Trump,Donald Trump,Ohio,Yes,Moderate,Most of the time,Protestant,Seldom,No,Not too important,Seldom,1938088110000,1938088282000,250,1,0,0,1,0,1,0,250,1,1,1,1,1,1,1,250,0,0,1,1,0,1,1,1,1,4.1999998,0,1,0,3.3333333,1,3.3333333,1,2,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466909077,.818848543936544,Group 19,34986,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,selected,selected,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Can't be too careful,Somewhat superior,Some,Somewhat agree,50,0,0,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,2001,Male,White,Some college,Never married,Student,"$80,000 - $99,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Missouri,Yes,Liberal,Some of the time,Protestant,Seldom,Yes,Very important,A few times a week,1938088176000,1938088431000,50,1,0,1,0,1,0,0,50,1,1,1,1,1,1,1,50,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,1.3333334,0,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466899615,.727421898639639,Group 21,20002,not selected,not selected,not selected,not selected,selected,not selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,Somewhat disagree,Somewhat agree,Strongly disagree,Can trust other nations,Not at all superior,Very many,Strongly agree,0,0,Yes,0,Lodge a diplomatic protest,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly disagree,1999,Female,White,Some college,Never married,Full-time,"$250,000 - $349,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Yes,Very liberal,Most of the time,Jewish,Never,No,Not at all important,Never,1938087967000,1938088465000,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.2,1,0,1,0,0,.66666669,0,4,1,0,,,1,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466910703,.928121867488558,Group 15,10550,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Strongly agree,Strongly agree,Somewhat agree,Can trust other nations,Somewhat superior,Very many,Strongly agree,50,Yes,Yes,Yes,,Send ground troops to attack Country A's forces,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1987,Male,Black,High school graduate,Married,Unemployed,"Less than $10,000",Yes,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,New York,Yes,Liberal,Some of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,Once a week,1938088206000,1938088654000,50,1,0,1,0,0,1,1,50,1,1,1,1,1,1,1,50,0,1,0,1,1,1,0,1,1,3.4000001,0,0,1,1.3333334,0,2.3333333,1,4,1,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466899385,.883203565178841,Group 23,45371,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,selected,selected,selected,selected,Somewhat disagree,Strongly agree,Somewhat disagree,Can trust other nations,Not at all superior,Very many,Somewhat agree,50,Yes,0,0,Lodge a diplomatic protest,,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,1996,Female,White,High school graduate,Married,Full-time,"$50,000 - $59,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Ohio,Yes,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,1938087960000,1938088711000,50,1,0,1,0,1,1,0,50,1,1,1,1,1,1,1,50,0,1,0,1,0,1,0,0,0,2.5,1,0,1,0,0,.66666669,0,3,1,0,,,1,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466922735,.574097029204951,Group 30,98520,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Can't be too careful,Very superior,None,Neither agree nor disagree,9,0,0,Yes,,Send ground troops to attack Country A's forces,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1968,Female,Hispanic,High school graduate,Never married,Full-time,"$20,000 - $29,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Washington,Yes,Liberal,Most of the time,Nothing in particular,Once a week,No,Very important,Once a day,1938088562000,1938088889000,9,1,1,0,0,1,1,1,9,1,1,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,5.3000002,1,0,1,4,1,2,0,2,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466924937,.757342913234793,Group 9,73110,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,Neither agree nor disagree,Somewhat agree,Strongly disagree,Can't be too careful,A little superior,A few,Somewhat agree,0,0,Yes,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,1982,Female,Black,High school graduate,Divorced,Full-time,"$20,000 - $29,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Oklahoma,Yes,Moderate,Only now and then,Protestant,Never,No,Somewhat important,Never,1938088897000,1938089049000,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.9000001,1,0,1,2,0,1,0,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1466755395,1.49872829732815,Group 24,23231,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Can't be too careful,Somewhat superior,Some,Neither agree nor disagree,0,0,0,Yes,,Send ground troops to attack Country A's forces,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1997,Female,Black,High school graduate,Never married,Unemployed,"Less than $10,000",No,Not sure,Not sure,Did not vote for President,Did not vote for President,Virginia,Don't know,Not sure,Don't know,Nothing in particular,Don't know,No,Not at all important,Don't know,1938089081000,1938089240000,250,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000001,1,0,0,2,0,2,0,2,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466694951,.67095934745093,Group 6,11379,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,Strongly agree,Strongly agree,Strongly agree,Can't be too careful,A little superior,A few,Somewhat agree,9,0,Yes,0,Do nothing,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,2000,Female,Hispanic,High school graduate,Separated,Student,"$20,000 - $29,999",No,Independent,Lean Republican,Did not vote for President,Joe Biden,New York,Don't know,Conservative,Only now and then,Roman Catholic,Once or twice a month,No,Somewhat important,A few times a month,1938089331000,1938089470000,9,1,1,0,0,0,1,0,9,1,1,0,0,0,0,1,9,1,0,0,0,1,0,0,0,1,2.0999999,1,0,0,2,0,2.6666667,1,3,1,0,,,0,,1,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1466618803,.811280027964428,Group 19,80112,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,not selected,not selected,selected,not selected,selected,selected,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Can't be too careful,Somewhat superior,A few,Neither agree nor disagree,50,0,0,Yes,,Launch airstrikes against Country A's forces,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1991,Male,White,Some college,Never married,Temporarily laid off,Prefer not to say,No,Independent,Independent,Did not vote for President,Joe Biden,Colorado,Yes,Moderate,Some of the time,Agnostic,Never,No,Not at all important,Never,1938089410000,1938089598000,50,1,0,1,0,1,0,0,50,1,1,1,1,1,1,1,50,0,1,0,0,0,0,0,0,0,3,0,0,0,2.6666667,1,2,0,2,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
